dep_date,rank_in_day,company_id,flight_number,scheduled_departure_airport_code,scheduled_arrival_airport_code,fds,fds_bucket
2025-08-12,98,UA,2378,ORD,LAX,20.05260130390525,Low
2025-08-12,99,OO,5272,ORD,MSN,19.471988873556256,Low
2025-08-12,100,UA,1801,ORD,DEN,19.3376999348402,Low
2025-08-12,101,UA,987,ORD,CDG,19.29715909063816,Low
2025-08-12,102,UA,972,ORD,BRU,19.17528621852398,Low
2025-08-12,103,G7,4389,ORD,CID,18.4348916169256,Low
2025-08-12,104,UA,2426,ORD,IAH,18.39665388688445,Low
2025-08-12,105,UA,938,ORD,LHR,18.291756883263588,Low
2025-08-12,106,UA,1967,ORD,LAX,18.078376725316048,Low
2025-08-12,107,UA,1269,ORD,CLE,17.89099620655179,Low
2025-08-12,108,UA,1398,ORD,ATL,17.89099620655179,Low
2025-08-12,109,UA,1660,ORD,SFO,17.850030213594437,Low
2025-08-12,110,UA,416,ORD,MXP,17.791438475251198,Low
2025-08-12,111,UA,592,ORD,JAC,17.55206100642681,Low
2025-08-12,112,UA,2075,ORD,TPA,17.505094315856695,Low
2025-08-12,113,UA,1989,ORD,BOS,17.39252768456936,Low
2025-08-12,114,UA,2494,ORD,MCI,17.320433259010315,Low
2025-08-12,115,UA,1655,ORD,DCA,16.975750168785453,Low
2025-08-12,116,OO,5821,ORD,MKE,16.9270608574152,Low
2025-08-12,117,OO,5362,ORD,MKE,16.926459595561028,Low
2025-08-12,118,G7,4429,ORD,FSD,16.531316749751568,Low
2025-08-12,119,UA,1361,ORD,STL,16.36670809239149,Low
2025-08-12,120,YX,3520,ORD,CVG,16.14039670675993,Low
2025-08-12,121,G7,4468,ORD,LEX,16.074888315051794,Low
2025-08-12,122,UA,2628,ORD,BNA,16.029201820492744,Low
2025-08-12,123,UA,1301,ORD,ICT,15.887253358960152,Low
2025-08-12,124,UA,1124,ORD,IAH,15.497199166566132,Low
2025-08-12,125,UA,1209,ORD,EWR,14.906674716621636,Low
2025-08-12,126,UA,1778,ORD,OMA,14.82664719223976,Low
2025-08-12,127,UA,1594,ORD,ABQ,14.753139624372125,Low
2025-08-12,128,UA,265,ORD,YYZ,14.56739827990532,Low
2025-08-12,129,UA,1742,ORD,JAX,14.41759653389454,Low
2025-08-12,130,UA,374,ORD,MSP,14.309125114232302,Low
2025-08-12,131,OO,5874,ORD,PIA,14.252750109881164,Low
2025-08-12,132,OO,5314,ORD,LNK,14.094730047509074,Low
2025-08-12,133,UA,580,ORD,PDX,13.668160140514374,Low
2025-08-12,134,UA,909,ORD,AMS,13.357628881931303,Low
2025-08-12,135,UA,1531,ORD,DSM,13.14989160746336,Low
2025-08-12,136,G7,4610,ORD,XNA,13.010293431580068,Low
2025-08-12,137,OO,5603,ORD,FNT,12.962511088699102,Low
2025-08-12,138,OO,4809,ORD,ICT,12.962511088699102,Low
2025-08-12,139,UA,2487,ORD,PHL,12.893603183329104,Low
2025-08-12,140,OO,5646,ORD,ATW,12.819276098161936,Low
2025-08-12,141,OO,5038,ORD,PLN,12.799162697046995,Low
2025-08-12,142,UA,2154,ORD,ROC,12.55271858535707,Low
2025-08-12,143,UA,1899,ORD,YYC,12.492011487483978,Low
2025-08-12,144,UA,2290,ORD,DFW,12.486655730754135,Low
2025-08-12,145,OO,5852,ORD,HSV,12.418333068490028,Low
2025-08-12,146,UA,1658,ORD,EWR,12.398219667375088,Low
2025-08-12,147,UA,1980,ORD,LGA,12.3614055570215,Low
2025-08-12,148,UA,721,ORD,BOS,12.300694175064564,Low
2025-08-12,149,UA,1564,ORD,MSP,12.297022715210916,Low
2025-08-12,150,UA,617,ORD,CLT,12.067138683050873,Low
2025-08-12,151,UA,2071,ORD,SAN,11.931303143501282,Low
2025-08-12,152,UA,1617,ORD,PHL,11.726072244346142,Low
2025-08-12,153,OO,5631,ORD,DAY,11.68597573414445,Low
2025-08-12,154,YX,3402,ORD,YOW,11.498595215380192,Low
2025-08-12,155,UA,611,ORD,SFO,11.49492529220879,Low
2025-08-12,156,UA,1139,ORD,DSM,11.31941182538867,Low
2025-08-12,157,OO,4739,ORD,GRB,11.280133994296191,Low
2025-08-12,158,UA,929,ORD,LHR,11.257619597017763,Low
2025-08-12,159,UA,2179,ORD,SFO,11.257619597017763,Low
2025-08-12,160,UA,481,ORD,RNO,11.206194944679735,Low
2025-08-12,161,UA,1612,ORD,MEM,11.206194944679735,Low
2025-08-12,162,UA,1495,ORD,TVC,11.0374316573143,Low
2025-08-12,163,YX,3568,ORD,YYZ,11.0374316573143,Low
2025-08-12,164,UA,1182,ORD,SJC,10.929717682301998,Low
2025-08-12,165,OO,4748,ORD,ATW,10.872965632006526,Low
2025-08-12,166,UA,1273,ORD,SFO,10.7817642390728,Low
2025-08-12,167,G7,4436,ORD,SGF,10.751828225329518,Low
2025-08-12,168,UA,2333,ORD,BWI,10.681371064856648,Low
2025-08-12,169,UA,2389,ORD,RSW,10.681371064856648,Low
2025-08-12,170,OO,5253,ORD,FCA,10.66970806568861,Low
2025-08-12,171,OO,5977,ORD,ICT,10.499836783856152,Low
2025-08-12,172,UA,2427,ORD,CVG,10.49323733896017,Low
2025-08-12,173,UA,1983,ORD,LAX,10.440207086503506,Low
2025-08-12,174,UA,1920,ORD,LAS,10.392640717327597,Low
2025-08-12,175,UA,1580,ORD,YVR,10.374090261757374,Low
2025-08-12,176,UA,1297,ORD,DFW,10.265633463859558,Low
2025-08-12,177,UA,2370,ORD,BOS,10.262034088373184,Low
2025-08-12,178,OO,5737,ORD,OMA,10.11464213952422,Low
2025-08-12,179,UA,2417,ORD,SAN,10.083706490695477,Low
2025-08-12,180,UA,1616,ORD,GRR,10.083706490695477,Low
2025-08-12,181,UA,1842,ORD,SAN,10.03673980012536,Low
2025-08-12,182,UA,1710,ORD,SMF,10.032281838357449,Low
2025-08-12,183,UA,1168,ORD,SFO,10.030676238238811,Low
2025-08-12,184,UA,2497,ORD,DTW,9.675839124247432,Low
2025-08-12,185,UA,2059,ORD,PDX,9.647616278380156,Low
2025-08-12,186,UA,1872,ORD,MSP,9.60910189896822,Low
2025-08-12,187,UA,1756,ORD,YYZ,9.607851132750511,Low
2025-08-12,188,YX,3614,ORD,MCI,9.45673007518053,Low
2025-08-12,189,OO,5280,ORD,DSM,9.437227342277763,Low
2025-08-12,190,UA,359,ORD,MEX,9.332034550607204,Low
2025-08-12,191,UA,2618,ORD,STL,9.332034550607204,Low
2025-08-12,192,UA,2347,ORD,CLE,9.249663259834051,Low
2025-08-12,193,UA,2361,ORD,LAX,9.203610429540277,Low
2025-08-12,194,G7,4563,ORD,FSD,9.16756852529943,Low
2025-08-12,195,OO,5118,ORD,PLN,9.07892775721848,Low
2025-08-12,196,UA,2040,ORD,DEN,9.031347092241049,Low
2025-08-12,197,YX,3604,ORD,CMH,8.998963888734579,Low
2025-08-12,198,OO,5652,ORD,GEG,8.998963888734579,Low
2025-08-12,199,UA,561,ORD,MCI,8.976283110678196,Low
2025-08-12,200,UA,1413,ORD,LGA,8.975973958149552,Low
2025-08-12,201,UA,1830,ORD,DSM,8.975973958149552,Low
2025-08-12,202,UA,1641,ORD,IND,8.937449241057038,Low
2025-08-12,203,OO,5414,ORD,MEM,8.825242519378662,Low
2025-08-12,204,UA,1044,ORD,LAX,8.79170368425548,Low
2025-08-12,205,OO,5026,ORD,JST,8.69921576231718,Low
2025-08-12,206,UA,587,ORD,YUL,8.64145252853632,Low
2025-08-12,207,UA,2106,ORD,SFO,8.482194598764181,Low
2025-08-12,208,UA,2099,ORD,IAH,8.441892452538013,Low
2025-08-12,209,OO,5215,ORD,LNK,8.398528303951025,Low
2025-08-12,210,UA,912,ORD,KEF,8.343155169859529,Low
2025-08-12,211,UA,2418,ORD,PHL,8.343155169859529,Low
2025-08-12,212,UA,1491,ORD,DFW,8.305360097438097,Low
2025-08-12,213,YX,3551,ORD,SDF,8.262249687686563,Low
2025-08-12,214,OO,5624,ORD,LEX,8.21394887752831,Low
2025-08-12,215,OO,5136,ORD,DEC,8.194330148398876,Low
2025-08-12,216,OO,5140,ORD,CMX,8.178234845399857,Low
2025-08-12,217,UA,2865,ORD,LGA,8.158121444284916,Low
2025-08-12,218,UA,1129,ORD,BOS,8.158121444284916,Low
2025-08-12,219,OO,5470,ORD,GEG,8.07979591190815,Low
2025-08-12,220,UA,2683,ORD,SAN,7.990854326635599,Low
2025-08-12,221,UA,1156,ORD,MSY,7.970740925520658,Low
2025-08-12,222,UA,2440,ORD,LAS,7.970740925520658,Low
2025-08-12,223,YX,3535,ORD,MSN,7.942074630409479,Low
2025-08-12,224,G7,4406,ORD,TVC,7.849375810474157,Low
2025-08-12,225,UA,1975,ORD,ATL,7.806274900212884,Low
2025-08-12,226,OO,5262,ORD,LNK,7.806274900212884,Low
2025-08-12,227,OO,5930,ORD,FAR,7.806274900212884,Low
2025-08-12,228,UA,286,ORD,CLE,7.802060851827264,Low
2025-08-12,229,UA,1923,ORD,CID,7.80195165425539,Low
2025-08-12,230,UA,343,ORD,SFO,7.722031231969595,Low
2025-08-12,231,UA,2200,ORD,SEA,7.664796384051442,Low
2025-08-12,232,UA,1933,ORD,LAS,7.586014037951827,Low
2025-08-12,233,OO,5392,ORD,OKC,7.525302655994892,Low
2025-08-12,234,UA,349,ORD,BTV,7.472272403538227,Low
2025-08-12,235,OO,5868,ORD,YWG,7.419950142502785,Low
2025-08-12,236,UA,3,ORD,ZRH,7.419950142502785,Low
2025-08-12,237,G7,4558,ORD,XNA,7.40857576020062,Low
2025-08-12,238,UA,2008,ORD,MCO,7.39863351918757,Low
2025-08-12,239,UA,2189,ORD,LGA,7.39863351918757,Low
2025-08-12,240,OO,5444,ORD,LIT,7.340723229572177,Low
2025-08-12,241,OO,5360,ORD,MBS,7.243655435740948,Low
2025-08-12,242,OO,4712,ORD,ELP,7.235370716080069,Low
2025-08-12,243,OO,5731,ORD,STL,7.16924206353724,Low
2025-08-12,244,YX,3635,ORD,MSN,6.984662637114525,Low
2025-08-12,245,UA,786,ORD,BTV,6.984662637114525,Low
2025-08-12,246,UA,1577,ORD,SFO,6.984662637114525,Low
2025-08-12,247,G7,4554,ORD,GRB,6.981861544772983,Low
2025-08-12,248,UA,2144,ORD,YYZ,6.93163238465786,Low
2025-08-12,249,UA,534,ORD,EWR,6.911663245409727,Low
2025-08-12,250,UA,468,ORD,IAH,6.802060874179006,Low
2025-08-12,251,UA,1377,ORD,MYR,6.797282118350267,Low
2025-08-12,252,UA,1403,ORD,SLC,6.7465816624462605,Low
2025-08-12,253,UA,2364,ORD,CMH,6.736078392714262,Low
2025-08-12,254,YX,3493,ORD,DTW,6.710705487057567,Low
2025-08-12,255,UA,2666,ORD,DEN,6.673077121376991,Low
2025-08-12,256,UA,2652,ORD,RSW,6.624439172446728,Low
2025-08-12,257,UA,2039,ORD,MCO,6.446906737983227,Low
2025-08-12,258,UA,1006,ORD,LGA,6.426005810499191,Low
2025-08-12,259,UA,1811,ORD,MSP,6.407461734488607,Low
2025-08-12,260,UA,609,ORD,PHX,6.374398805201054,Low
2025-08-12,261,G7,4542,ORD,LIT,6.3635217025876045,Low
2025-08-12,262,OO,5375,ORD,GRB,6.268378579989076,Low
2025-08-12,263,OO,5712,ORD,GSP,6.234662653878331,Low
2025-08-12,264,UA,1324,ORD,SFO,6.187098193913698,Low
2025-08-12,265,UA,622,ORD,DEN,6.103259604424238,Low
2025-08-12,266,UA,944,ORD,FRA,6.05398858897388,Low
2025-08-12,267,OO,5601,ORD,FNT,6.047282135114074,Low
2025-08-12,268,UA,1144,ORD,ONT,5.82665940746665,Low
2025-08-12,269,UA,1030,ORD,ABQ,5.826390907168388,Low
2025-08-12,270,OO,5499,ORD,SBN,5.753795895725489,Low
2025-08-12,271,OO,5729,ORD,FNT,5.696969851851463,Low
2025-08-12,272,UA,767,ORD,DEN,5.653052590787411,Low
2025-08-12,273,UA,576,ORD,LAX,5.565107334405184,Low
2025-08-12,274,UA,310,ORD,MCI,5.557313840836287,Low
2025-08-12,275,G7,4584,ORD,TUL,5.531645566225052,Low
2025-08-12,276,UA,764,ORD,YYC,5.50015983171761,Low
2025-08-12,277,UA,556,ORD,CLT,5.450980365276337,Low
2025-08-12,278,UA,1477,ORD,PHX,5.450980365276337,Low
2025-08-12,279,UA,2005,ORD,TYS,5.413865577429533,Low
2025-08-12,280,UA,1041,ORD,GRR,5.36363641731441,Low
2025-08-12,281,UA,2369,ORD,AUS,5.3584924433380365,Low
2025-08-12,282,OO,5517,ORD,PVD,5.271744588389993,Low
2025-08-12,283,UA,276,ORD,IAD,5.234064906835556,Low
2025-08-12,284,UA,2394,ORD,DEN,5.206521647050977,Low
2025-08-12,285,G7,4507,ORD,CHA,5.202786531299353,Low
2025-08-12,286,OO,5984,ORD,BIL,5.200980370864272,Low
2025-08-12,287,UA,2148,ORD,SAT,5.173458717763424,Low
2025-08-12,288,UA,791,ORD,DEN,5.173458717763424,Low
2025-08-12,289,OO,5398,ORD,IND,5.173458717763424,Low
2025-08-12,290,UA,714,ORD,MDT,5.173458717763424,Low
2025-08-12,291,UA,2172,ORD,FAI,5.152583215385675,Low
2025-08-12,292,UA,1069,ORD,DCA,5.084364069625735,Low
2025-08-12,293,UA,1657,ORD,LGA,5.062741274014115,Low
2025-08-12,294,UA,777,ORD,LAS,5.0447070971131325,Low
2025-08-12,295,OO,4645,ORD,FWA,5.005308380350471,Low
2025-08-12,296,OO,5435,ORD,BDL,4.981410270556808,Low
2025-08-12,297,YX,3654,ORD,STL,4.957411903887987,Low
2025-08-12,298,UA,1832,ORD,CMH,4.923076927661896,Low
2025-08-12,299,UA,2232,ORD,MSP,4.908742429688573,Low
2025-08-12,300,UA,602,ORD,PHX,4.82639092952013,Low
2025-08-12,301,UA,1848,ORD,ATL,4.817398125305772,Low
2025-08-12,302,UA,2144,ORD,YYZ,4.817398125305772,Low
2025-08-12,303,OO,5289,ORD,CRW,4.7873578034341335,Low
2025-08-12,304,UA,422,ORD,ATH,4.77997362613678,Low
2025-08-12,305,UA,1077,ORD,DCA,4.755308385938406,Low
2025-08-12,306,YX,3601,ORD,YYZ,4.692695615813136,Low
2025-08-12,307,OO,5699,ORD,SAV,4.666666686534882,Low
2025-08-12,308,OO,5643,ORD,CAK,4.5385560020804405,Low
2025-08-12,309,UA,1740,ORD,RSW,4.413970792666078,Low
2025-08-12,310,UA,1314,ORD,IAH,4.381307912990451,Low
2025-08-12,311,UA,729,ORD,DFW,4.38001761212945,Low
2025-08-12,312,UA,2225,ORD,PHX,4.348591482266784,Low
2025-08-12,313,UA,466,ORD,DCA,4.348591482266784,Low
2025-08-12,314,OO,5946,ORD,RAP,4.337807651609182,Low
2025-08-12,315,G7,4387,ORD,CID,4.195706965401769,Low
2025-08-12,316,G7,4549,ORD,MLI,4.195706965401769,Low
2025-08-12,317,UA,2337,ORD,IAD,4.143590433523059,Low
2025-08-12,318,G7,4552,ORD,DAY,4.071612190455198,Low
2025-08-12,319,OO,4780,ORD,CAK,4.071612190455198,Low
2025-08-12,320,UA,1304,ORD,LAS,4.044468095526099,Low
2025-08-12,321,OO,5275,ORD,DLH,4.030240699648857,Low
2025-08-12,322,UA,2684,ORD,FCA,3.999999910593033,Low
2025-08-12,323,UA,1857,ORD,MIA,3.999999910593033,Low
2025-08-12,324,UA,2862,ORD,IAD,3.957411926239729,Low
2025-08-12,325,UA,503,ORD,DEN,3.957411926239729,Low
2025-08-12,326,UA,2090,ORD,MIA,3.946969658136368,Low
2025-08-12,327,UA,1584,ORD,LAX,3.8173981476575136,Low
2025-08-12,328,UA,2465,ORD,ORF,3.8173981476575136,Low
2025-08-12,329,YX,3668,ORD,IND,3.812619391828776,Low
2025-08-12,330,OO,5568,ORD,MLI,3.812619391828776,Low
2025-08-12,331,G7,4452,ORD,RIC,3.812619391828776,Low
2025-08-12,332,OO,5843,ORD,ECP,3.794468101114034,Low
2025-08-12,333,UA,2691,ORD,EWR,3.748489124700427,Low
2025-08-12,334,UA,2616,ORD,PDX,3.547448804602027,Low
2025-08-12,335,UA,2414,ORD,BNA,3.47863812930882,Low
2025-08-12,336,OO,5585,ORD,ATW,3.4777087159454823,Low
2025-08-12,337,OO,5021,ORD,SUX,3.445706982165575,Low
2025-08-12,338,UA,2100,ORD,SLC,3.4412840381264687,Low
2025-08-12,339,UA,2011,ORD,YVR,3.431799076497555,Low
2025-08-12,340,OO,5493,ORD,ATW,3.421140881255269,Low
2025-08-12,341,UA,1643,ORD,SEA,3.359052585437894,Low
2025-08-12,342,UA,563,ORD,EWR,3.315993258729577,Low
2025-08-12,343,YX,3421,ORD,ROC,3.315993258729577,Low
2025-08-12,344,UA,2195,ORD,BDL,3.315993258729577,Low
2025-08-12,345,UA,1387,ORD,SFO,3.2974488101899624,Low
2025-08-12,346,UA,2211,ORD,SEA,3.262591315433383,Low
2025-08-12,347,OO,5474,ORD,MBS,3.249091748148203,Low
2025-08-12,348,OO,5557,ORD,OKC,3.228638134896755,Low
2025-08-12,349,G7,4186,ORD,MLI,3.2204614486545324,Low
2025-08-12,350,UA,2635,ORD,CLT,3.18457935936749,Low
2025-08-12,351,G7,4571,ORD,XNA,3.165261819958687,Low
2025-08-12,352,OO,5234,ORD,MKE,3.165261819958687,Low
2025-08-12,353,OO,5695,ORD,ABE,3.1233936548233032,Low
2025-08-12,354,UA,219,ORD,HNL,3.091344237327576,Low
2025-08-12,355,UA,378,ORD,LAX,3.0908899381756783,Low
2025-08-12,356,OO,5094,ORD,RHI,3.067283565178513,Low
2025-08-12,357,OO,5726,ORD,TYS,3.0659932643175125,Low
2025-08-12,358,YX,3700,ORD,BNA,3.0659932643175125,Low
2025-08-12,359,UA,660,ORD,SAN,3.0659932643175125,Low
2025-08-12,360,UA,224,ORD,BZN,3.0659932643175125,Low
2025-08-12,361,UA,1815,ORD,MSY,3.0659932643175125,Low
2025-08-12,362,OO,5251,ORD,ASE,3.0626194085925817,Low
2025-08-12,363,G7,4491,ORD,CAE,3.023783303797245,Low
2025-08-12,364,G7,4599,ORD,BHM,3.023783303797245,Low
2025-08-12,365,UA,399,ORD,BOS,2.999999932944774,Low
2025-08-12,366,G7,4611,ORD,MDT,2.99009894952178,Low
2025-08-12,367,UA,763,ORD,PWM,2.99009894952178,Low
2025-08-12,368,UA,752,ORD,DCA,2.99009894952178,Low
2025-08-12,369,UA,2067,ORD,BOS,2.9872978571802378,Low
2025-08-12,370,UA,1205,ORD,EWR,2.984296716749668,Low
2025-08-12,371,UA,2672,ORD,PNS,2.937068697065115,Low
2025-08-12,372,G7,4590,ORD,MDT,2.937068697065115,Low
2025-08-12,373,UA,1328,ORD,SMF,2.9245147481560707,Low
2025-08-12,374,UA,2177,ORD,MSN,2.917506545782089,Low
2025-08-12,375,G7,4504,ORD,CHA,2.849946450442076,Low
2025-08-12,376,UA,2629,ORD,CLE,2.849946450442076,Low
2025-08-12,377,UA,1113,ORD,ALB,2.849946450442076,Low
2025-08-12,378,UA,1414,ORD,BOI,2.817283570766449,Low
2025-08-12,379,UA,2302,ORD,BWI,2.8027184307575226,Low
2025-08-12,380,UA,2004,ORD,SYR,2.7731515001505613,Low
2025-08-12,381,OO,5269,ORD,PIA,2.7403336949646477,Low
2025-08-12,382,UA,2483,ORD,IAH,2.737297862768173,Low
2025-08-12,383,UA,1381,ORD,DCA,2.730050589889288,Low
2025-08-12,384,UA,2658,ORD,SMF,2.7127047069370747,Low
2025-08-12,385,UA,1097,ORD,DCA,2.695796219632029,Low
2025-08-12,386,UA,708,ORD,MCI,2.6870687026530504,Low
2025-08-12,387,UA,307,ORD,COS,2.68605099990964,Low
2025-08-12,388,UA,476,ORD,CVG,2.68605099990964,Low
2025-08-12,389,YX,3536,ORD,YUL,2.6859755627810955,Low
2025-08-12,390,OO,5292,ORD,MTY,2.6859755627810955,Low
2025-08-12,391,OO,5353,ORD,GRR,2.6329453103244305,Low
2025-08-12,392,UA,1741,ORD,JAC,2.620554994791746,Low
2025-08-12,393,OO,5020,ORD,FOD,2.561445953324437,Low
2025-08-12,394,G7,4529,ORD,SGF,2.552718436345458,Low
2025-08-12,395,UA,1316,ORD,SRQ,2.5173709262162447,Low
2025-08-12,396,OO,5099,ORD,CIU,2.5088781490921974,Low
2025-08-12,397,UA,1974,ORD,PWM,2.498595044016838,Low
2025-08-12,398,UA,293,ORD,LGA,2.498595044016838,Low
2025-08-12,399,OO,5447,ORD,PVD,2.498595044016838,Low
2025-08-12,400,UA,1909,ORD,TVC,2.445796225219965,Low
2025-08-12,401,UA,490,ORD,SAT,2.4331744760274887,Low
2025-08-12,402,UA,1834,ORD,TPA,2.4331744760274887,Low
2025-08-12,403,YX,3718,ORD,MSN,2.382945315912366,Low
2025-08-12,404,UA,380,ORD,JAX,2.3571165278553963,Low
2025-08-12,405,UA,1779,ORD,BOS,2.334729954600334,Low
2025-08-12,406,OO,5577,ORD,JAX,2.3299904074519877,Low
2025-08-12,407,G7,4380,ORD,SYR,2.3299904074519877,Low
2025-08-12,408,UA,1599,ORD,DEN,2.3299904074519877,Low
2025-08-12,409,OO,5593,ORD,MEM,2.3299904074519877,Low
2025-08-12,410,UA,1485,ORD,SEA,2.3299904074519877,Low
2025-08-12,411,YX,3694,ORD,ROC,2.291695959866047,Low
2025-08-12,412,YX,3440,ORD,YYZ,2.26737093180418,Low
2025-08-12,413,UA,1823,ORD,IAH,2.248595049604773,Low
2025-08-12,414,UA,275,ORD,RAP,2.248595049604773,Low
2025-08-12,415,UA,1851,ORD,ALB,2.248595049604773,Low
2025-08-12,416,YX,3569,ORD,DTW,2.248595049604773,Low
2025-08-12,417,YX,3542,ORD,YUL,2.239005919545889,Low
2025-08-12,418,UA,2430,ORD,BNA,2.174678398296237,Low
2025-08-12,419,UA,1878,ORD,SFO,2.172419847920537,Low
2025-08-12,420,UA,1306,ORD,TPA,2.150722173973918,Low
2025-08-12,421,UA,2038,ORD,BUF,2.1144008729606867,Low
2025-08-12,422,UA,2280,ORD,MCO,2.107116533443332,Low
2025-08-12,423,UA,2661,ORD,LGA,2.107116533443332,Low
2025-08-12,424,UA,2251,ORD,PIT,2.107116533443332,Low
2025-08-12,425,UA,2657,ORD,IAH,2.081280713900924,Low
2025-08-12,426,OO,5229,ORD,ILM,2.052718447521329,Low
2025-08-12,427,G7,4458,ORD,LIT,2.052718447521329,Low
2025-08-12,428,OO,4791,ORD,SBN,1.9800506066530943,Low
2025-08-12,429,G7,4502,ORD,LEX,1.9800506066530943,Low
2025-08-12,430,OO,4638,ORD,COS,1.9359755795449016,Low
2025-08-12,431,YX,3464,ORD,PIT,1.9359755795449016,Low
2025-08-12,432,OO,5608,ORD,GRB,1.9112399313598871,Low
2025-08-12,433,YX,3610,ORD,YQB,1.8829453270882368,Low
2025-08-12,434,OO,5836,ORD,TYS,1.8040087539702652,Low
2025-08-12,435,G7,4426,ORD,BUF,1.7485950607806444,Low
2025-08-12,436,OO,5763,ORD,TUL,1.7485950607806444,Low
2025-08-12,437,UA,1677,ORD,BOS,1.7485950607806444,Low
2025-08-12,438,UA,1239,ORD,ROC,1.7400989774614573,Low
2025-08-12,439,UA,2092,ORD,LGA,1.7300506122410295,Low
2025-08-12,440,UA,1252,ORD,DCA,1.6329453326761725,Low
2025-08-12,441,UA,1659,ORD,CUN,1.6329453326761725,Low
2025-08-12,442,UA,881,ORD,HND,1.6329453326761725,Low
2025-08-12,443,YX,3655,ORD,PIT,1.6329453326761725,Low
2025-08-12,444,OO,5748,ORD,YWG,1.6071165446192026,Low
2025-08-12,445,UA,1785,ORD,EWR,1.4998853672295809,Low
2025-08-12,446,G7,4482,ORD,TUL,1.49859506636858,Low
2025-08-12,447,YX,3498,ORD,CVG,1.49859506636858,Low
2025-08-12,448,OO,5380,ORD,MSY,1.49859506636858,Low
2025-08-12,449,UA,1620,ORD,SEA,1.49859506636858,Low
2025-08-12,450,UA,2609,ORD,SNA,1.49859506636858,Low
2025-08-12,451,UA,2254,ORD,PDX,1.49859506636858,Low
2025-08-12,452,UA,2323,ORD,MCO,1.49859506636858,Low
2025-08-12,453,UA,1803,ORD,DEN,1.49859506636858,Low
2025-08-12,454,UA,411,ORD,DTW,1.49859506636858,Low
2025-08-12,455,UA,2653,ORD,RDU,1.49859506636858,Low
2025-08-12,456,UA,1538,ORD,SAV,1.49859506636858,Low
2025-08-12,457,YX,3468,ORD,BGR,1.49859506636858,Low
2025-08-12,458,UA,2488,ORD,LGA,1.49859506636858,Low
2025-08-12,459,UA,1347,ORD,FLL,1.4186800457537174,Low
2025-08-12,460,OO,5795,ORD,TUL,1.3940148055553436,Low
2025-08-12,461,UA,1996,ORD,SJU,1.357116550207138,Low
2025-08-12,462,YX,3638,ORD,CHS,1.357116550207138,Low
2025-08-12,463,G7,4585,ORD,DAY,1.357116550207138,Low
2025-08-12,464,G7,4546,ORD,AVP,1.2499999720603228,Low
2025-08-12,465,YX,3641,ORD,GRR,1.2498853728175163,Low
2025-08-12,466,UA,1270,ORD,PUJ,0.9469697251915932,Low
2025-08-12,467,OO,5344,ORD,MBS,0.9359756018966436,Low
2025-08-12,468,UA,1525,ORD,AUS,0.9359756018966436,Low
2025-08-12,469,G7,4588,ORD,MDT,0.9359756018966436,Low
2025-08-12,470,UA,1082,ORD,PIT,0.917431153357029,Low
2025-08-12,471,OO,5819,ORD,DLH,0.8139097597450018,Low
2025-08-12,472,UA,445,ORD,ANC,0.8139097597450018,Low
2025-08-12,473,G7,4481,ORD,GRR,0.8126194588840008,Low
2025-08-12,474,OO,5717,ORD,DTW,0.8126194588840008,Low
2025-08-12,475,UA,2385,ORD,MSO,0.8126194588840008,Low
2025-08-12,476,UA,2137,ORD,SLC,0.8126194588840008,Low
2025-08-12,477,UA,1198,ORD,CUN,0.8126194588840008,Low
2025-08-12,478,UA,2640,ORD,DCA,0.8126194588840008,Low
2025-08-12,479,UA,1421,ORD,FLL,0.6859756074845791,Low
2025-08-12,480,OO,5841,ORD,MEM,0.6859756074845791,Low
2025-08-12,481,OO,5607,ORD,TUS,0.671140942722559,Low
2025-08-12,482,UA,1775,ORD,FLL,0.671140942722559,Low
2025-08-12,483,G7,4574,ORD,YOW,0.671140942722559,Low
2025-08-12,484,UA,1215,ORD,ANC,0.5639097653329372,Low
2025-08-12,485,G7,4568,ORD,SCE,0.5639097653329372,Low
2025-08-12,486,OO,5437,ORD,DLH,0.5639097653329372,Low
2025-08-12,487,UA,2424,ORD,RDU,0.2499999944120645,Low
2025-08-12,488,G7,4559,ORD,SDF,0.0,Low
2025-08-13,1,UA,1069,ORD,DCA,99.34210479259492,High
2025-08-13,2,UA,1301,ORD,ICT,99.34210479259492,High
2025-08-13,3,UA,1361,ORD,STL,99.34210479259492,High
2025-08-13,4,UA,1324,ORD,SFO,97.4190279841423,High
2025-08-13,5,UA,1710,ORD,SMF,97.4190279841423,High
2025-08-13,6,UA,534,ORD,EWR,97.4190279841423,High
2025-08-13,7,UA,793,ORD,DFW,96.99835479259492,High
2025-08-13,8,UA,1182,ORD,SJC,96.98016196489334,High
2025-08-13,9,UA,2113,ORD,FSD,95.59210538864136,High
2025-08-13,10,UA,2628,ORD,BNA,93.66902858018877,High
2025-08-13,11,G7,4590,ORD,MDT,93.24835538864136,High
2025-08-13,12,OO,5526,ORD,ATW,91.18034094572069,High
2025-08-13,13,UA,1693,ORD,DCA,91.0261332988739,High
2025-08-13,14,UA,1617,ORD,PHL,91.0261332988739,High
2025-08-13,15,UA,1785,ORD,EWR,90.70584028959274,High
2025-08-13,16,OO,5314,ORD,LNK,88.39452713727951,High
2025-08-13,17,OO,5272,ORD,MSN,87.78748363256454,High
2025-08-13,18,G7,4491,ORD,CAE,87.50449866056442,High
2025-08-13,19,UA,2347,ORD,CLE,84.78747606277466,High
